SpectrumNumber	Isotope	Detector	Conditions	Voltage (V)	Current (nA)	Temperature (deg)	Energy(keV)	ΔEnergy(keV)	FWHM(keV)	ΔFWHM(keV)	Amplitude	ΔAmplitude	Adj.R^2
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.44	0.71	92.18	1.78	9.20	0.15	0.77548
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.70	1.26	104.65	3.20	5.91	0.15	0.73974
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.05	1.26	91.47	3.20	8.26	0.15	0.73974
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.45	0.64	92.27	1.61	8.64	0.12	0.81296
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.51	0.62	91.57	1.54	10.65	0.15	0.82046
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.52	0.71	94.60	1.77	9.51	0.15	0.78414
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.71	0.99	88.19	2.49	6.81	0.16	0.77976
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.21	0.99	83.02	2.49	9.35	0.16	0.77976
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.39	0.71	93.57	1.78	8.79	0.14	0.78298
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.80	0.67	95.08	1.70	10.25	0.15	0.80260
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.37	0.75	97.38	1.88	8.52	0.14	0.76968
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.19	1.09	99.23	2.75	6.30	0.15	0.77677
